Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
66407.79144693594,6.303685917443952,5.8587970562043425,2.0,38707.525519019975,1217061.2536475826,"77722 Shelton Summit
West Ronald, AL 87671-6135"
74479.33775797447,8.415327856435116,5.2548729822184255,3.33,34615.956052742455,1637335.3027885682,"66096 Scott Lake Suite 184
Brooksport, CT 91240"
71830.74646203383,6.030995050631456,8.783063591091816,6.1,39939.80324526186,1570904.977234056,"915 Brian Brook
Stephanieton, FL 61769-6794"
75869.6548185226,5.844480890073763,5.793122826461674,2.24,27606.007209163014,1002690.8993032306,"43472 Miller Cape Suite 583
Lake Ashley, OR 81912"
75774.7184997744,6.776730281108931,7.633608652731832,6.32,44508.60305885182,1814550.9014238769,"2562 Daniel Mission
Tinabury, VT 69713-4029"
75174.65806736563,6.9175635572152485,8.534244916223816,5.16,40179.165703516184,1677005.1404360302,"USS Ponce
FPO AA 96735-0763"
73688.94660693126,5.306649504992887,5.800783311874134,4.13,38977.465117063926,1173201.5189552563,"36687 Madison Mission
Leeside, CO 27911-7089"
53409.27697740525,6.495543869150477,7.274836553392966,4.02,22522.881604144364,860346.470698685,"591 Sherman Expressway
Josephberg, GA 66016-6908"
59167.63539574428,4.187031549499616,6.03937781748979,3.46,39496.12756152633,631712.7237814899,"7612 Price Knoll
North Tiffanyfort, DC 28501"
69429.1857744442,5.993336048140633,7.1040425555313815,3.11,44822.34840229027,1330929.4721535884,"3617 Brandon Light
East Ashley, GU 71052-2188"
53365.02398381297,5.814456126372808,7.886904601333994,5.02,36419.23410532804,879356.366048286,"360 Christopher Road
South Garyburgh, DE 52487"
59114.196108359385,4.564544215431319,5.77633034131683,3.14,40488.33347782322,635419.3652163026,"02169 Collins Forge
Hensleyland, NC 12535"
63143.62270916706,6.112444385683588,7.306289419553317,6.43,33577.509513265555,1085494.8201108652,"95940 Jason Trafficway
Johnbury, DC 77971-4619"
70956.9997153261,5.5515917729315385,6.660050611288535,2.38,27811.639086196566,1024601.5627539242,"744 Davis Landing
New Valerieberg, IN 24230"
66197.49128664308,3.5734851771656087,5.307994551599048,4.14,35919.854088494845,701865.7729563166,"8277 Danielle Estate Suite 526
Lake Rachaelchester, TN 23079-6650"
64497.27098843093,5.855132309456985,6.34437964245266,3.12,30018.120563357203,942663.9415375702,"5807 Freeman Court
North Mary, VT 01837-7658"
80948.10987544048,6.706187276149963,7.925612282069823,4.41,32517.531411396383,1838092.102498864,"PSC 0218, Box 4677
APO AP 39400"
77193.94342456001,5.763953676455856,7.1701688895413,5.31,19630.019906330617,1065150.786753825,"46793 Anthony Spring Suite 061
Williamsview, FM 58758"
58874.27384348153,6.3420554183968125,6.645741991377003,2.11,19772.52166224902,849566.0855445924,"480 Mejia Trail Apt. 386
Debrafort, IL 34297-4867"
67123.33363278574,5.1955488179988984,6.856949348679019,3.23,27725.52718039477,949892.5313701816,"5096 Bennett Oval Apt. 544
South Josemouth, SD 83663-3413"
71642.46377505624,6.401203921452985,7.074909961041232,4.03,27727.03253020417,1294967.4107378754,"282 Frank Freeway
East Michaelside, DE 91260-8323"
74614.82449391714,5.008816736734973,5.963194701396527,4.31,46070.44339618719,1033881.1348005374,"933 David Station Suite 518
Tiffanyborough, NJ 59874"
63358.60592127301,6.194842465276452,7.486757259256227,4.32,38575.27319774991,1280700.4032528442,"59368 Miller Trafficway Suite 095
Banksview, VT 62470-6977"
68595.99771837084,6.548519670975463,5.911061464211238,2.09,55323.957258165596,1388840.1738697607,"9569 Chloe Ports
Lake Stacyshire, NE 25955-2308"
81668.78943126237,6.889634602534554,8.403683120610921,5.02,28884.050913090538,1940225.907504852,"85544 Cox Centers
Davismouth, NE 55867-0973"
80379.0553582093,7.070930483370158,4.4073460820254,4.12,54143.328703222665,1586889.9946311759,"5992 Sanders Freeway
Orozcoville, IL 93327-1981"
59195.32586541853,5.94696051775346,7.868771957186924,3.24,30774.753138820684,962081.4199995695,"30920 Griffin Club
New Kimberlyfort, TN 88640"
56909.83476191141,5.85431806920591,7.615188105390921,4.09,36794.1993721251,1049798.7849306162,"01713 Katherine Court
New Susanside, WI 21196"
66959.3398311588,5.369129033568636,6.394880318397705,2.27,36043.0204889754,1040781.7953593384,"580 Maxwell Extensions Suite 388
West Carly, WV 33983"
52267.247345253585,6.649260981842297,8.512295113269207,3.48,25983.51969899311,1100380.2606381516,"343 Burns Drives
Kathleenhaven, AL 73693"
38868.25031141422,6.965103517312344,8.966905968027211,4.22,25432.076772615263,759044.6879907805,"86840 Jonathon Field
Stevenport, KY 45694-2395"
67466.29858151799,6.207662803840418,5.816436332604026,4.09,47444.712829544216,1283764.7877560898,"847 Wesley Vista Suite 668
Butlermouth, IN 29187"
67453.08130871902,6.02545186097017,5.552289861955953,2.09,49085.96278053368,1162949.6789860271,"8049 Joseph Ville
Austinshire, OH 39898-5331"
64405.64944108394,8.005412645339597,7.879408466443659,6.12,42611.53970337937,1420979.1842857092,"65018 Mcdonald Dam
Hineston, FL 55892"
62485.90147331852,6.129920101815356,7.236661163327131,3.29,32428.125772874362,972670.8133224328,"Unit 2473 Box 7729
DPO AA 36548-9176"
84613.54293114366,7.0891957347610886,6.809069105967262,4.18,43480.69970513807,1804243.860448444,"0559 Bryan Plains
Christinaburgh, KY 52933"
69616.213553575,5.350078825706729,7.400706763677162,6.38,14476.760640569606,836883.5652618493,"9086 Sarah Pass Apt. 676
Padillamouth, AK 72972-4551"
68173.77438815025,5.207370213896065,7.066208738373227,3.16,57699.957556293026,1294647.589167185,"647 Michael Cliff Suite 122
Evanschester, NY 62341"
80431.03559719816,5.474910833789131,6.322610857377093,4.05,34615.59848631739,1300479.133270034,"35149 Dawson Valley
West Juliehaven, GU 84851-7166"
66098.5707230868,5.875820407976882,6.586904028286057,2.13,28433.850349050732,1040376.9951696122,"USCGC Guzman
FPO AE 96158-4679"
63866.367904716506,6.471570204902796,5.8624478709742665,2.02,33288.958422756026,1193253.801043337,"531 Peck Park
North Johnport, MA 11372"
76960.77907314265,4.911590616588406,7.446546031739218,3.21,55375.668214554884,1618127.606868063,"46521 Williams Mall
West Richard, OK 68233"
75595.70206669926,5.011920958469604,6.689793898850267,3.4,30177.117964735502,1113856.5433985677,"61875 Sheila Branch Apt. 296
Stephanieshire, NY 63229-2478"
68214.14095022637,6.833278659386085,7.619593756902457,5.29,37311.66414199766,1706291.9905593214,"2079 Little Flats Suite 920
East Stevenville, MA 36496"
50881.91066731867,5.384138326874332,5.122241484135612,3.22,35777.29468922663,658644.6170003233,"294 Angela Common
Laurieshire, ME 68533-3663"
63780.997900344846,6.687162539658023,7.769067706774432,5.02,35056.448340904586,1168993.737583562,"940 Jones Roads Apt. 703
Ericport, CA 59316"
73193.43592771658,5.307330122216242,5.1159451642401335,4.08,35707.76230138242,1123209.854692964,"26579 Janice Club
New Steven, VI 56204-3194"
73875.67600873925,4.934697172188282,6.499533594709245,2.09,34332.42096296783,915818.4531215571,"332 Cabrera Shoal Apt. 452
New John, WI 34660"
76402.50507854184,4.573821265185114,6.404665038588427,3.24,30636.461576853988,1134142.915960404,"USS Nixon
FPO AE 74737-2918"
76221.79299596164,6.465306099980472,8.299836440881599,3.16,30324.191427735444,1589765.4967532044,"6557 David Corners Apt. 844
Cooperfurt, FL 23835-5841"
53630.31680608398,3.4461311542490214,7.048169832187441,3.06,43358.57050129892,552585.3540991661,"42201 Brandon Brooks
East Justin, MT 68266"
70488.78280531155,6.7078182656865994,7.476301523547852,6.33,38326.003364693264,1352917.1768613977,"2412 Terrence Stream Apt. 340
East Juanland, AZ 60790"
76149.22101585673,3.430713497952932,7.3836747601359916,4.31,30532.99239461205,1043281.2900746965,"106 Scott Plain
North Audrey, AZ 04363-0913"
63748.242480029236,6.251425050461035,8.535923451398702,6.21,47926.408018486356,1589431.1706642618,"26516 Tiffany Walk Suite 287
Gillside, AZ 62937"
73038.22482195137,6.5040534001194,6.916142757909952,4.47,32508.909733374865,1348883.321478542,"11766 Gallegos Falls Suite 762
Stevenbury, KY 91300"
76992.81883593937,6.52982785790139,6.0493319622805855,4.46,24874.035123603662,1212440.289762945,"8188 Henry Gardens
Port Rogerberg, OK 27962-5231"
89510.91582488519,5.862742649452279,8.216263423492908,6.48,29766.44406565304,1580727.450288832,"10694 Amanda Orchard
Cassandraport, WI 70523"
70438.39363061765,5.836562620543015,6.558826706400862,3.2,29990.625356028588,1215288.4895118726,"729 Singh Drives Suite 258
Roberttown, KS 39950"
64345.071431388176,6.178851434951207,6.70769183182496,3.18,48621.16851455859,1391788.848669405,"119 Thompson Place
Christinaton, DE 48205"
65901.47709176518,5.9983313353146075,8.103837628470549,6.35,32810.137953824065,1127248.610233683,"Unit 5691 Box 8533
DPO AE 09658"
58858.02165289843,7.033461786032243,7.471432115189878,5.24,23978.58886254732,1234609.7389082913,"USS Brown
FPO AE 78902-0715"
59716.583074513524,5.078042652430381,4.46053037010385,2.01,49859.49906564395,936234.3475902014,"73567 Daniel Ville Apt. 562
Vanessamouth, MP 12924-0251"
89112.70262747677,6.56744067647224,8.015034156691021,3.46,29673.022640316405,1852338.4692459644,"2948 Andrews Cliffs Apt. 191
Jessicaview, GU 74128"
85522.89107883617,6.02077931965994,9.024116447046351,4.37,49257.85110255153,2009937.702628427,"494 Kathleen Route Apt. 078
East Tracichester, FM 41408"
50005.04874907943,7.626918437745748,5.869941434729983,4.48,32614.777078136132,828127.0276465778,"41386 Casey Mission Apt. 524
Leslieport, WY 14692"
71491.3810835551,6.425960932135338,8.904454700456863,3.41,42631.83697653531,1661119.5006279624,"441 Bell Roads
Howardfurt, MN 15904"
65608.60770523315,7.569247063978782,6.739623392097014,3.15,28774.426681712954,1295901.4544655872,"1039 Danielle Overpass Apt. 032
Smithville, SC 96125-9024"
65431.32479947334,5.410623946203773,7.538284110174445,6.43,23365.444619027392,989643.0313890134,"112 Jennifer Locks Suite 881
West Mark, VA 43382-8111"
81909.50692571551,8.536346170435625,6.633944573755247,2.0,30777.970174965663,1788515.8176129346,"183 Brendan Trace Suite 990
Millerside, FL 28725"
82514.29918256673,7.127762528731449,7.791624953475852,5.09,32252.143697864423,1814855.154882529,"Unit 6643 Box 2423
DPO AA 82069"
72764.93092249354,5.905267229921128,7.998324470099393,5.07,19595.963683816593,1170705.1662407718,"4903 Burgess Square
New Julie, NY 69102"
55288.83744723071,6.194182284487791,8.345217341917625,6.41,31144.655211640547,1090788.9812340653,"386 Johnson Shoal Apt. 607
Lydiashire, OH 14525-4403"
59420.35325682544,4.607793092301798,5.7637879575065964,2.25,20691.478784955638,440585.029390805,"6441 Devin Cape Suite 400
East Donald, LA 54008"
59042.577062215896,7.248678347625858,6.439651108808352,4.5,33182.436276466935,1029439.2338632896,"85315 Jason Junctions
Katherinestad, MH 96677-4715"
76650.59036539553,3.4130449594780985,7.01533955003256,6.08,36333.95284776679,828120.9549888151,"911 Bean Spurs
New John, MO 60974"
59912.82390447943,6.744319215815338,5.806265554895543,2.02,38092.927604245284,985283.8815578348,"9936 April Plain
South Robert, AR 47420-4991"
69544.12817233513,5.295864201355724,6.143545198018456,4.29,27071.52902968232,879062.5907073612,"2114 James Oval Apt. 035
Bryanburgh, AR 85968"
56588.23691993509,4.9316038737151455,5.2304512739777556,4.32,38132.46448381978,609402.7752548894,"1214 Dennis Skyway
East Pamelastad, HI 95893"
66269.51276858464,6.826684183580432,8.191502632409737,3.26,18114.57521760278,1168859.1171821957,"13878 Lori Points
Butlerberg, AZ 93348-9767"
74890.93612236231,6.961354848822657,6.999044967279513,2.3,25333.870846737816,1307506.565069192,"186 Bradley Locks Suite 428
Mccannview, IL 91770"
71053.69195811628,7.005152217602904,7.4459038656481935,6.48,29359.205165938452,1357250.5712569577,"096 Thompson Land Apt. 282
Gutierrezside, MH 02278"
60721.095730818844,6.440954152680219,6.942446144234532,4.2,29978.659090138408,1181630.6251696385,"793 Landry Mountain
South Shannon, PA 26333"
70204.38624956246,6.36500474360896,6.494966550461526,4.11,38773.094068790924,1294615.007746152,"035 Murray Greens Suite 071
North Richardstad, ND 69006-6808"
62347.25084925438,4.459532432228151,7.408145957267081,5.42,37499.005495723104,911656.1052977764,"953 Owens Brook
West Jonathan, AZ 20829"
73688.59397101676,6.26332055446205,7.576034014515259,3.42,30994.799892813822,1149327.6559655145,"USNS Smith
FPO AA 61423-8670"
45685.24992050688,5.34246815962064,8.093672080189986,5.02,30345.590159275278,867714.3838490517,"708 Murray Motorway Suite 993
Adamhaven, FL 90718"
70689.36433873177,5.865246385559316,6.462900464634889,3.29,21350.099745626725,973068.5570349529,"PSC 7179, Box 6714
APO AA 57159"
74510.79036006423,5.830240195142442,7.930393266173175,5.19,9579.071782191331,1084408.439953593,"0543 Michele Spring
Gouldville, ND 34180-6287"
98468.2536411164,7.035383394761093,6.629233450463285,3.05,50676.31240393803,2275455.305532437,"USNV Hoffman
FPO AA 45311-5701"
69275.04729227892,6.131326167454443,6.2504476842795995,2.5,40144.750605600944,1233205.1955834178,"31046 Aaron Ways
Bryantown, AL 26462"
65969.70703570785,7.325975622049493,8.02096550654236,4.09,61772.756809729326,1906024.636485015,"6609 Andrew Extension
Emilyland, MP 55694"
65897.66157033308,6.155338176822831,6.520119623924612,3.01,49667.60637239993,1412626.5187417814,"474 Mckinney Underpass
Lake Andreaview, CA 16833"
72110.50498821941,6.989711898470051,7.05024196888111,5.33,23411.945541614023,1208761.0558371514,"952 Richard Spring Apt. 574
Moniquemouth, WA 18628"
82069.66060213215,5.491419387676388,6.368112907902262,2.38,47005.49680624222,1710924.3665235362,"547 Ashley Knoll Apt. 840
North Veronica, LA 13077-7129"
47422.745824961814,5.8915065800259185,5.33653468129093,2.16,42771.40597993067,750119.7266122982,"08059 Bailey Fort
Sandovalland, NJ 68704"
71713.79826282838,6.446437667521813,7.845240395202444,6.15,26861.133360088297,1361828.8480482409,"5672 Barton Port
Gonzalesborough, PR 77884"
42348.16245991485,6.7917010230989,8.386485035671626,6.41,33609.69466408837,904785.1631560351,"329 Duke Rest
South Juanport, GU 60058"
61393.05011478879,4.386179783802828,7.8672555873471985,6.33,44258.90193469923,980141.2191076673,"PSC 0015, Box 2446
APO AP 94869-0746"
63783.531301346506,5.679880456129098,6.429997120518371,2.0,32620.407322138148,798254.224544436,"2277 Cody Island
Lake Frank, NJ 80726-0483"
59803.15371008615,6.714172410166233,6.908628308836759,4.05,30788.30390967845,1026505.8205659143,"5262 Dean Divide
Billyland, FL 74609"
92201.21432538648,5.235165560541664,6.451213999225733,4.03,45452.28027793775,1692335.9636187928,"4931 Kristin Cape
Christineburgh, ND 06300"
75967.13508467088,5.9393696892616585,6.111658422464468,2.32,38897.09158352118,1405505.2437013972,"6395 Bruce Passage
New Michelle, AL 72494"
61300.28127599718,5.7644345183330605,7.11145100024237,3.35,33922.63297726556,946182.0501766272,"1174 Jessica Mill Apt. 360
Port Mariafort, NV 90740"
77695.00496273572,6.720502135037929,6.309415619644638,2.34,42122.53514525114,1723775.0141179976,"71136 Elizabeth Parks
Watkinsshire, NE 69474-2127"
66764.39845179237,5.098117276351379,8.646249013675773,6.18,28467.211441719588,1238406.1897839587,"0748 Richard Lodge
East Mary, NM 61589-8091"
56734.15695289003,6.5078467065849175,7.572747246684978,6.45,35452.59150868689,1317160.4026229358,"243 Singh Course
Hodgeston, WA 03755"
66138.17282013534,5.446190937577986,7.1779241110786876,4.42,40675.798366350915,1155752.7447402594,"02787 Arthur Plain
Wernerbury, IL 60921"
48747.15504990713,6.188441122395745,8.847507024965124,5.49,31266.9018514715,1040086.6640810242,"8172 West Gardens
Kevinshire, MD 69882"
73101.21864040077,4.640185031180363,7.385125178238625,6.32,39998.46263965603,1266947.2639766412,"92604 Mcintyre Ridge
East Kelseyport, DE 66874-2943"
69248.80773561168,5.6454798461610665,6.69976851029951,3.5,57771.29234618036,1422230.9601239902,"1500 Brandon Green
South Julia, NM 84899"
49825.848845636436,6.358266692721981,8.384392014902955,6.15,46399.809594078506,1224778.6227969723,"4405 Smith Harbor
Port Margaret, GU 67322"
67557.22184973635,6.036130224181767,6.1938354626932846,2.49,18468.81419066538,973096.358177584,"2713 Flynn Port
Bentleyshire, IN 06799-9053"
59047.80267972599,4.954121475349222,7.533733419478577,3.36,26365.14508953705,512252.80350649107,"0585 Lee Park Suite 358
Dannyland, DE 84315-4350"
60889.38964863393,6.1057444892365025,6.410508878678826,3.47,32997.6389320505,906419.3179021331,"4199 Jasmine Burg
Deannafort, AL 94097-4514"
75409.22438189847,4.857913551422628,7.327348646902157,3.32,33413.265678238604,1114667.2494865104,"771 Donna Ports
Davidville, NE 67388"
60770.074307884875,6.695838781025548,6.982130878816018,2.07,38047.13038231267,1278365.7674917756,"1529 Mary Flats
East Amberberg, NY 70047-7365"
92106.80386629573,6.30568192862029,6.751435034865618,4.1,32483.35909071183,1720670.8768427868,"50504 Mary Neck Suite 023
Johnberg, CO 27193-0079"
77256.68329698939,6.316032181038115,7.377008766712192,4.35,31886.710202994032,1534295.195012713,"737 Regina View Apt. 523
South Markberg, NE 49825"
69071.89936002925,5.7990681876355366,7.081538687958895,3.12,32106.894756136782,1066040.788657332,"21685 Jake Pike
Geneshire, GU 25597-6641"
79817.66576143101,6.019474863803463,8.07378651066167,5.41,31765.901385296518,1428399.00213912,"PSC 3949, Box 6921
APO AE 76349"
85172.82909359937,3.9448637420902766,5.51304036942652,2.17,26018.015641642673,855423.9840217031,"422 Louis Road Suite 452
Heathermouth, VA 53491-4837"
63765.46965581968,4.8338124446328115,5.911176411361345,2.2,44863.71497883538,853084.1522068826,"5595 Nguyen Shores
Watkinsbury, OH 29757-3635"
71028.17589616719,3.895831096255752,6.623775713977678,2.5,43922.630171674675,934610.3953348844,"3757 Price Rue
East Colin, MD 62622-8672"
82681.23684218798,6.210505624202055,7.938067847088113,3.4,30054.86206297024,1571781.593335204,"Unit 5870 Box 7773
DPO AA 32148"
49435.535834113376,6.537364464258109,6.05251825489048,3.34,43441.99643201689,927163.8119484548,"289 Becky Flats Apt. 257
West Kara, IL 19071-5078"
69139.68322011232,6.531029839653647,6.7945718590845665,4.49,29683.8091053493,1227568.9580227917,"458 David Gardens
South Russellside, MN 47598"
52642.47988231877,3.9214767939345663,7.1640725835748755,4.46,50133.01508358672,671802.0395152965,"39214 Jason Street
East Danielle, NY 02125"
88345.95978420932,6.7277004480245886,5.783362387739254,3.06,41216.264157753685,1705918.1795099657,"46067 Diane Shoal Suite 965
Lake Mark, VT 89656-1372"
70558.83906865657,5.921329615442273,7.589187928339917,5.43,24867.497639902318,1198915.942820417,"340 Savannah Rapid Apt. 911
New Chelseaville, SD 39482"
55242.58868143591,5.9221707824127465,7.874598832698026,4.29,48812.88400793368,1230097.450945007,"USNS Martinez
FPO AP 84604"
50802.66614705415,6.799144502419027,6.911358154145822,4.18,23725.78271098917,764635.9979283088,"181 Peterson Vista
Gonzalezview, WY 90756-4263"
79700.74255198702,6.159166007993441,8.669263645202737,6.38,31348.74098431608,1553854.434199959,"429 Leslie Circle Apt. 738
Brookefort, OH 61661-9485"
68400.24174804793,5.658585902710287,6.7217139141379105,3.2,51988.70352997082,1451930.6312860253,"5116 Diamond Port Apt. 805
Petersonview, MT 95861"
59107.28758465267,7.109089774674555,6.4452336122050085,2.29,37556.107485759065,1063491.81022042,"03274 Matthews Summit
North Lisa, AZ 80100-6646"
71650.45939904443,6.539850164714498,6.572702262644927,4.03,33925.42448863959,1226180.7679891768,"0927 Sharon Island Apt. 806
Shannonfurt, IA 29955"
51168.428594576486,7.5117303498368635,7.083326348200463,3.1,30369.193120203883,1220987.0020716093,"041 Amanda Port
West Davidfurt, NE 83057-8557"
82635.33923773147,6.404151537643116,7.068895569470308,6.48,33770.24452066375,1480227.5472434366,"4163 Brooke Village
Jonathanmouth, OK 18359"
76126.01026504593,6.709721048970086,5.3884627846188735,4.48,51054.51591462274,1641873.966286834,"41652 Derek Islands Apt. 144
South Andrew, VT 91988"
83319.99615865135,6.239460761291896,6.125858572351468,3.03,31552.544209314052,1262963.8612687287,"81551 Carla Drives
West Kaylastad, WY 42793-0307"
85468.5309611512,4.739572775810295,7.022862754648264,5.43,46505.788303012356,1444572.9714972137,"30334 Maria Port Apt. 948
Averyshire, MS 98224"
81665.57834646644,5.565925802407963,6.045749359660901,4.35,34753.88289216666,1358983.4704786798,"140 Castaneda Hills Suite 975
East Bethany, AR 46807-8183"
74385.13789506652,3.613225368672905,6.079272301587293,2.07,20951.34787228712,635530.8448860593,"895 Valerie Bypass Suite 510
Harrisonton, NH 97852"
86818.06875641666,5.999791525525807,6.240497295141357,3.11,41440.433826184504,1670183.167980545,"94173 Garcia Underpass Suite 047
South Richard, NJ 83173-9962"
63911.61637074995,5.730149637044332,6.845286754714228,2.43,15576.445022405396,841236.1676342584,"18224 Michael Island Suite 910
Port Danielburgh, AZ 34355"
84095.88947778277,6.217532941702403,8.039114498678611,3.11,21330.988935894427,1581865.5587473263,"757 Daniel Fort
South Lori, NV 10326-1054"
58435.259411301326,6.926219766857189,7.83009067127597,3.02,61205.81478348438,1841495.5078848747,"6511 Stacy Inlet Apt. 152
Kennethstad, PR 56385"
78229.554740577,5.7651375222536645,6.308682062163035,4.16,60747.20447892807,1891398.2558229947,"744 Collins Extensions
Nicholasborough, MS 76961"
78160.30843328686,6.9401204052266525,7.931539538170228,5.43,39984.958207674536,1832230.092736465,"49501 John Rapids
Buckborough, ID 73832"
72757.63335564786,4.045025219334952,7.570622162566165,6.35,39088.39940262561,1062095.467626749,"8954 Jenkins Isle
North Douglasfort, MO 52507"
48125.481011817785,7.449827821346452,6.452137115227824,4.42,40090.90835689229,970044.6656400692,"85920 Freeman Inlet Apt. 313
Robertsonstad, MI 36075-5741"
76883.4865005005,7.3866913775055325,7.439954240585878,3.04,26262.507332673256,1528900.8563697478,"549 Mccoy Forges Apt. 808
Rojasside, KY 46664"
69266.0874272887,5.891946407315112,7.148313897069357,3.4,37180.500358543766,1107159.7806059057,"3505 Daniel Landing
Ariasland, SD 52630-5212"
71445.08457918133,6.102287442728735,8.25577415712517,3.1,24318.530113098623,1300031.2303332195,"76586 Richard Lodge Apt. 408
Chandlerport, TX 40049"
77467.77070630548,5.7795833199481175,5.939874980509035,4.26,43628.9548124534,1547737.0017004237,"6234 Anderson Drives
North Madelineland, MN 85905-7927"
78578.34341855517,3.2417159800155395,8.100931593913188,4.19,35399.907476359906,1248741.8646745014,"72180 Valenzuela Rest
Robertsfort, VA 90251-7664"
58909.31343643182,5.714293119722144,7.703920454045697,6.38,40865.81788796863,1205568.3665622354,"USS Ellis
FPO AA 53370-1758"
67270.83974458536,4.614316577842327,7.350019504033883,4.5,33036.30334372848,993637.089730268,"USNS Gates
FPO AP 00484"
76908.23742100857,6.105220971954662,8.181346320576443,4.4,51630.42482342985,1813856.3141206938,"765 John Falls Apt. 380
South Kathrynshire, IN 61674-7121"
81272.39558351069,7.1239670240201285,7.169949702256218,3.33,44406.45551495437,1822438.4199048413,"0479 Todd Prairie
New Kimberlybury, MH 04334"
72827.49079004177,5.138796142483155,8.74508920769991,5.32,14931.270110345784,1166925.1461488248,"908 Solis Curve Apt. 755
Elizabethton, MN 84599-0578"
69396.35827972088,4.8428484887005325,6.301145365713056,4.17,34932.291232953656,952439.6621570892,"791 Kim Row Apt. 381
East Jacobmouth, FM 47798"
75299.61256561527,8.176696666772001,5.3322645679177425,3.01,34129.2417929418,1659100.1242863662,"18940 Davis Point Suite 046
Melissahaven, LA 78621"
75258.7805798882,6.720985598911188,5.588733070014019,4.32,37245.943731156716,1181995.430504778,"2796 Anne Drive
North Kristinberg, AZ 79448"
71322.71325108483,6.30829519237231,6.4864058236427065,2.47,25948.644213562373,1124042.9480980486,"514 Soto Plain Apt. 353
Sarabury, IL 71896"
64429.98477819173,6.436974867251103,7.479370722425916,3.31,39055.8222857192,1219637.366518861,"42781 Herrera Court Apt. 072
North Ian, GU 91772-9544"
63797.57852066836,5.689564063454525,7.305667972185751,4.38,26094.905575758217,867082.8427607968,"34363 Joshua Ville Suite 813
Cochranchester, PR 09069-3135"
70333.46047505629,5.758922428231928,6.531334847045868,4.05,44795.531112939774,1385978.9841198327,"PSC 1222, Box 3820
APO AP 48458"
49345.424446427234,6.27672354306245,8.12398991576281,5.04,15113.587197383325,725040.8959547429,"2178 Kelli Estate Suite 805
South Nicholaschester, NY 47584-5955"
56073.892443104596,6.5767329872177225,6.959055603791697,4.4,64149.68021309122,1409762.1194903015,"95985 West Expressway Apt. 355
Edwardsstad, KS 99645"
68419.33249880339,5.869562737545521,7.550873192161815,6.08,30464.257218143634,1036704.6914584935,"030 Curtis Summit
North Rebecca, MP 93095-5357"
69654.35501275351,3.5948301256116992,8.073847884375517,3.48,27022.75917985486,717273.185257682,"940 Kelsey Light Suite 026
Beckstad, GU 27370-7423"
96901.08150593155,4.697997906885386,8.317774678851412,4.1,32824.796656098544,1642478.735656444,"8054 Smith Underpass
Lake Brian, ID 44748-2012"
49160.30411068882,5.078184036104398,7.992645042914468,6.13,28382.706694424614,585440.4314477128,"927 Robert Isle Suite 381
New Karen, MD 94991-2002"
48498.140274389894,5.127825655170804,8.737025148784058,3.04,30749.644393288087,602209.5750471331,"944 Emily Keys Apt. 888
New Markshire, CA 98115"
73112.8481883044,6.676942454295851,6.937160086501367,2.41,32126.7723966526,1340227.2768822638,"833 Price Wells Apt. 828
Port Timothy, MS 28892-5598"
57190.757547548135,5.592552302773188,8.39922325781752,4.19,45340.78188778934,1430051.0884878961,"948 Rush Row Apt. 811
West Brian, IN 80835-6955"
67775.54642323844,5.049142026443975,7.845249622130733,3.17,38345.581082791716,1101120.2587428256,"8601 Tyler Shore Suite 395
Hoopermouth, OR 94949-4346"
52599.08666278159,6.641146119692254,8.440430148579832,3.03,31590.385334991824,897223.4346811123,"56740 Joshua Fort Apt. 838
New Jenniferhaven, IL 37913"
66655.96644683307,6.377277228844317,6.969330818788066,4.35,36142.96798822272,1409318.5774674288,"900 Chase Mission
North Lisa, NY 95640-6024"
64635.45764588874,5.1681050796378045,7.606840904336579,3.38,37866.63226481192,1226067.3141602448,"9657 Russell Fords Apt. 246
Kennedymouth, CO 46084-1358"
87272.09339285835,5.025865854198316,7.184765323299687,5.39,7522.333137672428,910099.6440482037,"20887 Kevin Estates
Amandamouth, LA 65867-3535"
77223.30759201755,6.239196856965617,7.390581980923566,3.49,36454.298656933446,1492009.562850291,"9753 Benjamin Extensions
Edwinberg, DC 77337"
74420.05254414193,6.591287918421072,6.500293441451732,2.42,40250.887242702585,1555806.041797239,"2856 Frank Pine
East Johnhaven, WV 12578-5561"
73611.68863121094,4.7564460263294315,7.766507123922494,4.23,38294.075979038695,1487855.537964487,"827 Christina Divide
New Tanya, MO 26789-8710"
63320.1382070682,6.400970782589336,7.958761780176992,3.44,22076.15316408185,995144.1065832536,"4178 Jeffery Turnpike Suite 589
West Matthewburgh, MI 73155"
82383.0289908092,6.767889198977561,5.004809473311838,4.36,28614.539710201538,1151006.077527774,"403 Christina Point Suite 032
Christopherbury, VA 89556-8621"
93876.42899812006,6.295678750832572,7.259567833408496,6.1,29096.519015755668,1760880.447507333,"533 Marcus Isle
Port Andrewland, OH 79835"
62717.682888979296,6.022455574100407,6.0161586105429965,2.01,38535.66660373469,1067000.3494773393,"5750 Ford Extension
Stacyhaven, CT 82973-2072"
84366.44481815583,4.4056044305328355,7.420491028062846,6.12,48150.25379591161,1430796.7625697944,"1896 Jenkins Rue Apt. 467
Kylehaven, RI 92088"
77208.64023179737,4.8049142974113535,6.951254520818972,2.08,28550.4812998678,981753.2384083712,"02802 Hahn Causeway
Lake Melissa, DC 18071-0272"
